name,description,old_price,price,size,quantity_in_stock,category_id,image,age_gender,id,rating
Top Headwear Blank Kids Youth Baseball Adjustable Hook and Loop Closure Hat - Red,"Equipped with a hook and loop closure, this hat ensures a perfect, customizable fit for growing kids, providing comfort and security during playtime.",,732872.0,L,2,16,https://i5.walmartimages.com/seo/Top-Headwear-Blank-Kids-Youth-Baseball-Adjustable-Hook-and-Loop-Closure-Hat-Red_395ad359-b0ba-4ad3-a8b1-388af20616bf_1.c096c5436e1adf66607c8a1a59ae52e7.jpeg,Kids,1209,0.0
Top Headwear Blank Kids Youth Baseball Adjustable Hook and Loop Closure Hat - Red,"Equipped with a hook and loop closure, this hat ensures a perfect, customizable fit for growing kids, providing comfort and security during playtime.",,732872.0,XL,2,16,https://i5.walmartimages.com/seo/Top-Headwear-Blank-Kids-Youth-Baseball-Adjustable-Hook-and-Loop-Closure-Hat-Red_395ad359-b0ba-4ad3-a8b1-388af20616bf_1.c096c5436e1adf66607c8a1a59ae52e7.jpeg,Kids,1210,0.0
Top Headwear Blank Kids Youth Baseball Adjustable Hook and Loop Closure Hat - Red,"Equipped with a hook and loop closure, this hat ensures a perfect, customizable fit for growing kids, providing comfort and security during playtime.",,732872.0,XXL,2,16,https://i5.walmartimages.com/seo/Top-Headwear-Blank-Kids-Youth-Baseball-Adjustable-Hook-and-Loop-Closure-Hat-Red_395ad359-b0ba-4ad3-a8b1-388af20616bf_1.c096c5436e1adf66607c8a1a59ae52e7.jpeg,Kids,1211,0.0
Kids Thermal Helmet Liner Skull caps Lightweight Youth Sports Running Beanie Cover Ears Boy Girl,"Designed to retain heat, this helmet liner keeps young athletes warm during cold weather sports, ensuring they stay comfortable and focused on their performance.",,438845.0,S,2,16,https://m.media-amazon.com/images/I/6168YE5gZiS._AC_SL1000_.jpg,Kids,1212,0.0
Kids Thermal Helmet Liner Skull caps Lightweight Youth Sports Running Beanie Cover Ears Boy Girl,"Designed to retain heat, this helmet liner keeps young athletes warm during cold weather sports, ensuring they stay comfortable and focused on their performance.",,438845.0,M,2,16,https://m.media-amazon.com/images/I/6168YE5gZiS._AC_SL1000_.jpg,Kids,1213,0.0
Kids Thermal Helmet Liner Skull caps Lightweight Youth Sports Running Beanie Cover Ears Boy Girl,"Designed to retain heat, this helmet liner keeps young athletes warm during cold weather sports, ensuring they stay comfortable and focused on their performance.",,438845.0,L,2,16,https://m.media-amazon.com/images/I/6168YE5gZiS._AC_SL1000_.jpg,Kids,1214,0.0
Kids Thermal Helmet Liner Skull caps Lightweight Youth Sports Running Beanie Cover Ears Boy Girl,"Designed to retain heat, this helmet liner keeps young athletes warm during cold weather sports, ensuring they stay comfortable and focused on their performance.",,438845.0,XL,2,16,https://m.media-amazon.com/images/I/6168YE5gZiS._AC_SL1000_.jpg,Kids,1215,0.0
Kids Thermal Helmet Liner Skull caps Lightweight Youth Sports Running Beanie Cover Ears Boy Girl,"Designed to retain heat, this helmet liner keeps young athletes warm during cold weather sports, ensuring they stay comfortable and focused on their performance.",,438845.0,XXL,2,16,https://m.media-amazon.com/images/I/6168YE5gZiS._AC_SL1000_.jpg,Kids,1216,0.0
Kids Fedora Hat Classic Wide Brim Fedora Hat for Boys Girls Felt Hat Panama Hat with Belt Buckle,"Equipped with a belt buckle, this hat provides an adjustable fit, allowing for comfort and versatility as your child grows.",,950733.0,S,2,16,https://m.media-amazon.com/images/I/61zNPuJEfGL._AC_SL1500_.jpg,Kids,1217,0.0
Kids Fedora Hat Classic Wide Brim Fedora Hat for Boys Girls Felt Hat Panama Hat with Belt Buckle,"Equipped with a belt buckle, this hat provides an adjustable fit, allowing for comfort and versatility as your child grows.",,950733.0,M,2,16,https://m.media-amazon.com/images/I/61zNPuJEfGL._AC_SL1500_.jpg,Kids,1218,0.0
Kids Fedora Hat Classic Wide Brim Fedora Hat for Boys Girls Felt Hat Panama Hat with Belt Buckle,"Equipped with a belt buckle, this hat provides an adjustable fit, allowing for comfort and versatility as your child grows.",,950733.0,L,2,16,https://m.media-amazon.com/images/I/61zNPuJEfGL._AC_SL1500_.jpg,Kids,1219,0.0
Kids Fedora Hat Classic Wide Brim Fedora Hat for Boys Girls Felt Hat Panama Hat with Belt Buckle,"Equipped with a belt buckle, this hat provides an adjustable fit, allowing for comfort and versatility as your child grows.",,950733.0,XL,2,16,https://m.media-amazon.com/images/I/61zNPuJEfGL._AC_SL1500_.jpg,Kids,1220,0.0
Kids Fedora Hat Classic Wide Brim Fedora Hat for Boys Girls Felt Hat Panama Hat with Belt Buckle,"Equipped with a belt buckle, this hat provides an adjustable fit, allowing for comfort and versatility as your child grows.",,950733.0,XXL,2,16,https://m.media-amazon.com/images/I/61zNPuJEfGL._AC_SL1500_.jpg,Kids,1221,0.0
Toddler Hat - Baseball Hat - Infant Newborn Youth Flat Brim Patch Sun Hat for Summer Winter,"With a trendy trucker cap style, this hat adds a fashionable touch to your child’s outfit. The eye-catching patches and vibrant colors appeal to both parents and kids, ensuring it’s a favorite accessory.",,919135.0,S,2,16,https://m.media-amazon.com/images/I/81Y6jwbB4sL._AC_SL1500_.jpg,Kids,1222,0.0
Toddler Hat - Baseball Hat - Infant Newborn Youth Flat Brim Patch Sun Hat for Summer Winter,"With a trendy trucker cap style, this hat adds a fashionable touch to your child’s outfit. The eye-catching patches and vibrant colors appeal to both parents and kids, ensuring it’s a favorite accessory.",,919135.0,M,2,16,https://m.media-amazon.com/images/I/81Y6jwbB4sL._AC_SL1500_.jpg,Kids,1223,0.0
Toddler Hat - Baseball Hat - Infant Newborn Youth Flat Brim Patch Sun Hat for Summer Winter,"With a trendy trucker cap style, this hat adds a fashionable touch to your child’s outfit. The eye-catching patches and vibrant colors appeal to both parents and kids, ensuring it’s a favorite accessory.",,919135.0,L,2,16,https://m.media-amazon.com/images/I/81Y6jwbB4sL._AC_SL1500_.jpg,Kids,1224,0.0
Toddler Hat - Baseball Hat - Infant Newborn Youth Flat Brim Patch Sun Hat for Summer Winter,"With a trendy trucker cap style, this hat adds a fashionable touch to your child’s outfit. The eye-catching patches and vibrant colors appeal to both parents and kids, ensuring it’s a favorite accessory.",,919135.0,XL,2,16,https://m.media-amazon.com/images/I/81Y6jwbB4sL._AC_SL1500_.jpg,Kids,1225,0.0
Toddler Hat - Baseball Hat - Infant Newborn Youth Flat Brim Patch Sun Hat for Summer Winter,"With a trendy trucker cap style, this hat adds a fashionable touch to your child’s outfit. The eye-catching patches and vibrant colors appeal to both parents and kids, ensuring it’s a favorite accessory.",,919135.0,XXL,2,16,https://m.media-amazon.com/images/I/81Y6jwbB4sL._AC_SL1500_.jpg,Kids,1226,0.0
TOP HEADWEAR Blank Kids Sun Protect Visor Adjustabler,"Designed with a wide brim, this visor effectively shields children from harmful UV rays, ensuring safe outdoor play during sunny days.",,428102.0,S,2,16,https://m.media-amazon.com/images/I/7181MykzvgL._AC_SL1500_.jpg,Kids,1227,0.0
TOP HEADWEAR Blank Kids Sun Protect Visor Adjustabler,"Designed with a wide brim, this visor effectively shields children from harmful UV rays, ensuring safe outdoor play during sunny days.",,428102.0,M,2,16,https://m.media-amazon.com/images/I/7181MykzvgL._AC_SL1500_.jpg,Kids,1228,0.0
TOP HEADWEAR Blank Kids Sun Protect Visor Adjustabler,"Designed with a wide brim, this visor effectively shields children from harmful UV rays, ensuring safe outdoor play during sunny days.",,428102.0,L,2,16,https://m.media-amazon.com/images/I/7181MykzvgL._AC_SL1500_.jpg,Kids,1229,0.0
TOP HEADWEAR Blank Kids Sun Protect Visor Adjustabler,"Designed with a wide brim, this visor effectively shields children from harmful UV rays, ensuring safe outdoor play during sunny days.",,428102.0,XL,2,16,https://m.media-amazon.com/images/I/7181MykzvgL._AC_SL1500_.jpg,Kids,1230,0.0
TOP HEADWEAR Blank Kids Sun Protect Visor Adjustabler,"Designed with a wide brim, this visor effectively shields children from harmful UV rays, ensuring safe outdoor play during sunny days.",,428102.0,XXL,2,16,https://m.media-amazon.com/images/I/7181MykzvgL._AC_SL1500_.jpg,Kids,1231,0.0
"Sun Hat for Baby Boy Girl, Soft Cotton Hat for Baby Toddler, Kids Baseball Caps Spring Summer","Designed with fun baseball cap aesthetics, this sun hat appeals to both baby boys and girls, making it a trendy accessory for outdoor adventures, setting it apart from other generic hats.",,407563.0,S,2,16,https://m.media-amazon.com/images/I/61v2Bz-j+ZL._AC_SL1030_.jpg,Babies,1232,0.0
"Sun Hat for Baby Boy Girl, Soft Cotton Hat for Baby Toddler, Kids Baseball Caps Spring Summer","Designed with fun baseball cap aesthetics, this sun hat appeals to both baby boys and girls, making it a trendy accessory for outdoor adventures, setting it apart from other generic hats.",,407563.0,M,2,16,https://m.media-amazon.com/images/I/61v2Bz-j+ZL._AC_SL1030_.jpg,Babies,1233,0.0
"Sun Hat for Baby Boy Girl, Soft Cotton Hat for Baby Toddler, Kids Baseball Caps Spring Summer","Designed with fun baseball cap aesthetics, this sun hat appeals to both baby boys and girls, making it a trendy accessory for outdoor adventures, setting it apart from other generic hats.",,407563.0,L,2,16,https://m.media-amazon.com/images/I/61v2Bz-j+ZL._AC_SL1030_.jpg,Babies,1234,0.0
"Sun Hat for Baby Boy Girl, Soft Cotton Hat for Baby Toddler, Kids Baseball Caps Spring Summer","Designed with fun baseball cap aesthetics, this sun hat appeals to both baby boys and girls, making it a trendy accessory for outdoor adventures, setting it apart from other generic hats.",,407563.0,XL,2,16,https://m.media-amazon.com/images/I/61v2Bz-j+ZL._AC_SL1030_.jpg,Babies,1235,0.0
"Sun Hat for Baby Boy Girl, Soft Cotton Hat for Baby Toddler, Kids Baseball Caps Spring Summer","Designed with fun baseball cap aesthetics, this sun hat appeals to both baby boys and girls, making it a trendy accessory for outdoor adventures, setting it apart from other generic hats.",,407563.0,XXL,2,16,https://m.media-amazon.com/images/I/61v2Bz-j+ZL._AC_SL1030_.jpg,Babies,1236,0.0
Soft Knit Newborn Baby Turban with Oversized Bow for Girls | Multiple Color Choices,"Crafted from high-quality knit fabric, this beanie ensures comfort and warmth for your baby's delicate skin, providing a cozy fit without irritation.",,1045527.0,S,2,16,https://m.media-amazon.com/images/I/71LDp+D6y7L._AC_SL1500_.jpg,Babies,1237,0.0
Soft Knit Newborn Baby Turban with Oversized Bow for Girls | Multiple Color Choices,"Crafted from high-quality knit fabric, this beanie ensures comfort and warmth for your baby's delicate skin, providing a cozy fit without irritation.",,1045527.0,M,2,16,https://m.media-amazon.com/images/I/71LDp+D6y7L._AC_SL1500_.jpg,Babies,1238,0.0
Soft Knit Newborn Baby Turban with Oversized Bow for Girls | Multiple Color Choices,"Crafted from high-quality knit fabric, this beanie ensures comfort and warmth for your baby's delicate skin, providing a cozy fit without irritation.",,1045527.0,L,2,16,https://m.media-amazon.com/images/I/71LDp+D6y7L._AC_SL1500_.jpg,Babies,1239,0.0
Soft Knit Newborn Baby Turban with Oversized Bow for Girls | Multiple Color Choices,"Crafted from high-quality knit fabric, this beanie ensures comfort and warmth for your baby's delicate skin, providing a cozy fit without irritation.",,1045527.0,XL,2,16,https://m.media-amazon.com/images/I/71LDp+D6y7L._AC_SL1500_.jpg,Babies,1240,0.0
Soft Knit Newborn Baby Turban with Oversized Bow for Girls | Multiple Color Choices,"Crafted from high-quality knit fabric, this beanie ensures comfort and warmth for your baby's delicate skin, providing a cozy fit without irritation.",,1045527.0,XXL,2,16,https://m.media-amazon.com/images/I/71LDp+D6y7L._AC_SL1500_.jpg,Babies,1241,0.0
Baby Adjustable Helmet Toddler Head Protector Headguard Bumper for Baby Age 6 Months to 5 Years,"This toddler head protector features a cushioned design that effectively absorbs impact, safeguarding your child's head during falls and while learning to walk, making it a must-have for active little ones.",,539959.0,S,2,16,https://m.media-amazon.com/images/I/61swWOjQnXL._AC_SL1500_.jpg,Babies,1242,0.0
Baby Adjustable Helmet Toddler Head Protector Headguard Bumper for Baby Age 6 Months to 5 Years,"This toddler head protector features a cushioned design that effectively absorbs impact, safeguarding your child's head during falls and while learning to walk, making it a must-have for active little ones.",,539959.0,M,2,16,https://m.media-amazon.com/images/I/61swWOjQnXL._AC_SL1500_.jpg,Babies,1243,0.0
Baby Adjustable Helmet Toddler Head Protector Headguard Bumper for Baby Age 6 Months to 5 Years,"This toddler head protector features a cushioned design that effectively absorbs impact, safeguarding your child's head during falls and while learning to walk, making it a must-have for active little ones.",,539959.0,L,2,16,https://m.media-amazon.com/images/I/61swWOjQnXL._AC_SL1500_.jpg,Babies,1244,0.0
Baby Adjustable Helmet Toddler Head Protector Headguard Bumper for Baby Age 6 Months to 5 Years,"This toddler head protector features a cushioned design that effectively absorbs impact, safeguarding your child's head during falls and while learning to walk, making it a must-have for active little ones.",,539959.0,XL,2,16,https://m.media-amazon.com/images/I/61swWOjQnXL._AC_SL1500_.jpg,Babies,1245,0.0
Baby Adjustable Helmet Toddler Head Protector Headguard Bumper for Baby Age 6 Months to 5 Years,"This toddler head protector features a cushioned design that effectively absorbs impact, safeguarding your child's head during falls and while learning to walk, making it a must-have for active little ones.",,539959.0,XXL,2,16,https://m.media-amazon.com/images/I/61swWOjQnXL._AC_SL1500_.jpg,Babies,1246,0.0
4 Pieces Baby Beanie Newborn Toddler Soft Cute Knit Hat Hospital Hats for Baby Infant Cap Beanies,"Crafted from soft, breathable materials, these beanies ensure maximum comfort for delicate newborn skin, preventing irritation while keeping babies warm and cozy.",,508361.0,S,2,16,https://m.media-amazon.com/images/I/81TKjSjJPTS._AC_SL1500_.jpg,Babies,1247,0.0
4 Pieces Baby Beanie Newborn Toddler Soft Cute Knit Hat Hospital Hats for Baby Infant Cap Beanies,"Crafted from soft, breathable materials, these beanies ensure maximum comfort for delicate newborn skin, preventing irritation while keeping babies warm and cozy.",,508361.0,M,2,16,https://m.media-amazon.com/images/I/81TKjSjJPTS._AC_SL1500_.jpg,Babies,1248,0.0
4 Pieces Baby Beanie Newborn Toddler Soft Cute Knit Hat Hospital Hats for Baby Infant Cap Beanies,"Crafted from soft, breathable materials, these beanies ensure maximum comfort for delicate newborn skin, preventing irritation while keeping babies warm and cozy.",,508361.0,L,2,16,https://m.media-amazon.com/images/I/81TKjSjJPTS._AC_SL1500_.jpg,Babies,1249,0.0
